ActorID,ActorName,Vendor,Language,Is_VIP,Rate_Multiplier,Base_Efficiency
MediaBooth_German_036,Hannelore,MediaBooth,German,False,1.0,0.7411
MediaBooth_German_037,Xenia,MediaBooth,German,False,1.0,1.2322
MediaBooth_German_038,Reinhard,MediaBooth,German,False,1.0,0.9065
MediaBooth_German_039,Catherine,MediaBooth,German,False,1.0,1.0693
MediaBooth_German_040,Ursula,MediaBooth,German,False,1.0,0.9906
MediaBooth_German_041,Ian,MediaBooth,German,False,1.0,1.0954
MediaBooth_German_042,Ingrid,MediaBooth,German,False,1.0,1.0154
MediaBooth_German_043,Andreas,MediaBooth,German,False,1.0,0.7434
MediaBooth_German_044,Max,MediaBooth,German,False,1.0,1.1993
MediaBooth_Polish_001,Cezary,MediaBooth,Polish,False,1.0,0.7552
MediaBooth_Polish_002,Henryk,MediaBooth,Polish,False,1.0,1.0068
MediaBooth_Polish_003,Małgorzata,MediaBooth,Polish,False,1.0,0.846
MediaBooth_Polish_004,Leszek,MediaBooth,Polish,False,1.0,1.0468
MediaBooth_Polish_005,Bartosz,MediaBooth,Polish,True,2.98,0.6888
MediaBooth_Polish_006,Józef,MediaBooth,Polish,False,1.0,1.0662
MediaBooth_Polish_007,Paweł,MediaBooth,Polish,False,1.0,1.1667
MediaBooth_Polish_008,Olga,MediaBooth,Polish,False,1.0,0.6013
MediaBooth_Polish_009,Bogdan,MediaBooth,Polish,False,1.0,1.0748
MediaBooth_Polish_010,Grażyna,MediaBooth,Polish,False,1.0,1.2455
MediaBooth_Polish_011,Halina,MediaBooth,Polish,True,2.26,0.7581
MediaBooth_Polish_012,Jacek,MediaBooth,Polish,False,1.0,1.3345
MediaBooth_Polish_013,Grzegorz,MediaBooth,Polish,False,1.0,1.0838
MediaBooth_Polish_014,Celina,MediaBooth,Polish,False,1.0,0.859
MediaBooth_Polish_015,Norbert,MediaBooth,Polish,False,1.0,0.9888
MediaBooth_Polish_016,Piotr,MediaBooth,Polish,False,1.0,1.1117
MediaBooth_Polish_017,Elżbieta,MediaBooth,Polish,False,1.0,1.0152
MediaBooth_Polish_018,Danuta,MediaBooth,Polish,False,1.0,1.1078
MediaBooth_Polish_019,Natalia,MediaBooth,Polish,False,1.0,0.8159
MediaBooth_Polish_020,Irena,MediaBooth,Polish,False,1.0,1.0339
MediaBooth_Polish_021,Urszula,MediaBooth,Polish,False,1.0,0.7173
MediaBooth_Polish_022,Ludwik,MediaBooth,Polish,True,2.1,0.9778
MediaBooth_Polish_023,Franciszek,MediaBooth,Polish,False,1.0,0.8192
MediaBooth_Polish_024,Monika,MediaBooth,Polish,False,1.0,0.8529
MediaBooth_Polish_025,Aleksandra,MediaBooth,Polish,False,1.0,1.2472
MediaBooth_Polish_026,Katarzyna,MediaBooth,Polish,False,1.0,1.2183
MediaBooth_Polish_027,Stanisław,MediaBooth,Polish,False,1.0,1.1218
MediaBooth_Polish_028,Teresa,MediaBooth,Polish,False,1.0,0.7815
MediaBooth_Polish_029,Edward,MediaBooth,Polish,False,1.0,0.9367
MediaBooth_Polish_030,Waldemar,MediaBooth,Polish,False,1.0,1.2426
MediaBooth_Polish_031,Renata,MediaBooth,Polish,False,1.0,1.0283
MediaBooth_Polish_032,Damian,MediaBooth,Polish,False,1.0,1.4639
MediaBooth_Polish_033,Agnieszka,MediaBooth,Polish,False,1.0,1.0787
MediaBooth_Polish_034,Krystyna,MediaBooth,Polish,False,1.0,1.0384
MediaBooth_Polish_035,Filip,MediaBooth,Polish,False,1.0,0.9382
MediaBooth_Polish_036,Izabela,MediaBooth,Polish,False,1.0,1.0267
MediaBooth_Spanish_001,Rodrigo,MediaBooth,Spanish,False,1.0,1.1277
MediaBooth_Spanish_002,Pablo,MediaBooth,Spanish,False,1.0,0.7714
MediaBooth_Spanish_003,Adrián,MediaBooth,Spanish,False,1.0,1.3267
MediaBooth_Spanish_004,Vicente,MediaBooth,Spanish,False,1.0,0.7707
MediaBooth_Spanish_005,Enrique,MediaBooth,Spanish,False,1.0,1.0605
MediaBooth_Spanish_006,Javier,MediaBooth,Spanish,False,1.0,0.8491
MediaBooth_Spanish_007,César,MediaBooth,Spanish,False,1.0,0.9872
MediaBooth_Spanish_008,Wendy,MediaBooth,Spanish,False,1.0,1.0658
MediaBooth_Spanish_009,Ignacio,MediaBooth,Spanish,False,1.0,1.0643
MediaBooth_Spanish_010,Miguel,MediaBooth,Spanish,False,1.0,1.0844
MediaBooth_Spanish_011,Sofía,MediaBooth,Spanish,False,1.0,1.3227
MediaBooth_Spanish_012,Teresa,MediaBooth,Spanish,False,1.0,1.0907
MediaBooth_Spanish_013,Patricia,MediaBooth,Spanish,False,1.0,0.9512
MediaBooth_Spanish_014,Diana,MediaBooth,Spanish,False,1.0,1.1928
MediaBooth_Spanish_015,Dolores,MediaBooth,Spanish,False,1.0,1.2379
MediaBooth_Spanish_016,Hortensia,MediaBooth,Spanish,False,1.0,0.7545
MediaBooth_Spanish_017,Laura,MediaBooth,Spanish,False,1.0,1.1195
MediaBooth_Spanish_018,Gabriel,MediaBooth,Spanish,False,1.0,1.1402
MediaBooth_Spanish_019,Nora,MediaBooth,Spanish,False,1.0,0.9405
MediaBooth_Spanish_020,Marcelo,MediaBooth,Spanish,False,1.0,1.2751
MediaBooth_Spanish_021,Oscar,MediaBooth,Spanish,True,2.01,0.97
MediaBooth_Spanish_022,Beatriz,MediaBooth,Spanish,False,1.0,1.0251
MediaBooth_Spanish_023,Helena,MediaBooth,Spanish,False,1.0,0.9654
MediaBooth_Spanish_024,Eduardo,MediaBooth,Spanish,False,1.0,1.0031
MediaBooth_Spanish_025,Alejandro,MediaBooth,Spanish,False,1.0,0.7807
MediaBooth_Spanish_026,Olga,MediaBooth,Spanish,False,1.0,0.712
MediaBooth_Spanish_027,Kevin,MediaBooth,Spanish,False,1.0,1.3189
MediaBooth_Spanish_028,Julia,MediaBooth,Spanish,False,1.0,0.8306
MediaBooth_Spanish_029,Rocío,MediaBooth,Spanish,False,1.0,0.8017
MediaBooth_Spanish_030,Blanca,MediaBooth,Spanish,False,1.0,0.5693
MediaBooth_Spanish_031,Salvador,MediaBooth,Spanish,False,1.0,0.8722
MediaBooth_Spanish_032,Carlos,MediaBooth,Spanish,False,1.0,0.7354
MediaBooth_Spanish_033,Tomás,MediaBooth,Spanish,True,2.53,1.3284
MediaBooth_Spanish_034,Irene,MediaBooth,Spanish,False,1.0,1.202
MediaBooth_Spanish_035,Lorena,MediaBooth,Spanish,True,2.72,0.8624
MediaBooth_Spanish_036,Florencia,MediaBooth,Spanish,False,1.0,1.4505
MediaBooth_Spanish_037,Fernanda,MediaBooth,Spanish,False,1.0,1.1964
MediaBooth_Spanish_038,Gonzalo,MediaBooth,Spanish,False,1.0,0.935
MediaBooth_Spanish_039,Natalia,MediaBooth,Spanish,False,1.0,0.5001
PacificAudio_Chinese_001,Shulei,PacificAudio,Chinese,False,1.0,0.8506
PacificAudio_Chinese_002,Zhiqing,PacificAudio,Chinese,False,1.0,0.5152
PacificAudio_Chinese_003,Enci,PacificAudio,Chinese,False,1.0,1.1768
PacificAudio_Chinese_004,Wei,PacificAudio,Chinese,False,1.0,1.1474
PacificAudio_Chinese_005,Jia,PacificAudio,Chinese,False,1.0,0.9437
PacificAudio_Chinese_006,Anqi,PacificAudio,Chinese,False,1.0,1.0134
PacificAudio_Chinese_007,Panpan,PacificAudio,Chinese,False,1.0,1.1032
PacificAudio_Chinese_008,Baobao,PacificAudio,Chinese,False,1.0,0.6875
PacificAudio_Chinese_009,Ning,PacificAudio,Chinese,False,1.0,0.8942
PacificAudio_Chinese_010,Linlin,PacificAudio,Chinese,False,1.0,1.1589
PacificAudio_Chinese_011,Huiling,PacificAudio,Chinese,False,1.0,0.7491
PacificAudio_Chinese_012,Daming,PacificAudio,Chinese,False,1.0,1.0587
PacificAudio_Chinese_013,Chunyu,PacificAudio,Chinese,False,1.0,0.7287
PacificAudio_Chinese_014,Xiaoli,PacificAudio,Chinese,False,1.0,1.0933
PacificAudio_Chinese_015,Tiantian,PacificAudio,Chinese,False,1.0,0.9929
PacificAudio_Chinese_016,Mingzhu,PacificAudio,Chinese,False,1.0,0.677
PacificAudio_Chinese_017,Guang,PacificAudio,Chinese,False,1.0,1.2329
PacificAudio_Chinese_018,Fang,PacificAudio,Chinese,False,1.0,0.8531
PacificAudio_Chinese_019,Chenguang,PacificAudio,Chinese,True,2.7,0.8379
PacificAudio_Chinese_020,Feifei,PacificAudio,Chinese,False,1.0,1.0401
PacificAudio_Chinese_021,Guiying,PacificAudio,Chinese,False,1.0,1.2297
PacificAudio_Chinese_022,Lihua,PacificAudio,Chinese,False,1.0,0.7968
PacificAudio_Chinese_023,Dandan,PacificAudio,Chinese,False,1.0,1.0123
PacificAudio_Chinese_024,Kaixin,PacificAudio,Chinese,False,1.0,1.0858
PacificAudio_Chinese_025,Ruiling,PacificAudio,Chinese,False,1.0,1.1386
PacificAudio_Chinese_026,Kailing,PacificAudio,Chinese,False,1.0,1.0353
PacificAudio_Chinese_027,Ailin,PacificAudio,Chinese,False,1.0,0.9266
PacificAudio_Chinese_028,Jingjing,PacificAudio,Chinese,False,1.0,0.8345
PacificAudio_Chinese_029,Qiong,PacificAudio,Chinese,False,1.0,1.0172
PacificAudio_Chinese_030,Yanyan,PacificAudio,Chinese,False,1.0,0.7856
PacificAudio_Chinese_031,Hao,PacificAudio,Chinese,False,1.0,0.4157
PacificAudio_Chinese_032,Bao,PacificAudio,Chinese,False,1.0,1.0873
PacificAudio_Japanese_001,Akira,PacificAudio,Japanese,False,1.0,1.2525
PacificAudio_Japanese_002,Sora,PacificAudio,Japanese,False,1.0,0.8896
PacificAudio_Japanese_003,Naoki,PacificAudio,Japanese,False,1.0,1.5116
PacificAudio_Japanese_004,Hinata,PacificAudio,Japanese,True,2.23,0.8872
PacificAudio_Japanese_005,Kaito,PacificAudio,Japanese,False,1.0,1.0369
PacificAudio_Japanese_006,Etsuko,PacificAudio,Japanese,False,1.0,1.3084
PacificAudio_Japanese_007,Shota,PacificAudio,Japanese,False,1.0,1.4012
PacificAudio_Japanese_008,Haruka,PacificAudio,Japanese,False,1.0,1.4123
PacificAudio_Japanese_009,Sakura,PacificAudio,Japanese,False,1.0,1.2417
PacificAudio_Japanese_010,Mana,PacificAudio,Japanese,False,1.0,1.2048
PacificAudio_Japanese_011,Aya,PacificAudio,Japanese,False,1.0,1.1185
PacificAudio_Japanese_012,Takeshi,PacificAudio,Japanese,False,1.0,1.1557
PacificAudio_Japanese_013,Goro,PacificAudio,Japanese,False,1.0,0.8898
PacificAudio_Japanese_014,Aoi,PacificAudio,Japanese,False,1.0,0.8364
PacificAudio_Japanese_015,Kota,PacificAudio,Japanese,False,1.0,0.9993
PacificAudio_Japanese_016,Emiko,PacificAudio,Japanese,False,1.0,0.966
PacificAudio_Japanese_017,Fumio,PacificAudio,Japanese,False,1.0,0.9094
PacificAudio_Japanese_018,Riku,PacificAudio,Japanese,False,1.0,1.1393
PacificAudio_Japanese_019,Mizuki,PacificAudio,Japanese,False,1.0,1.1911
PacificAudio_Japanese_020,Nana,PacificAudio,Japanese,False,1.0,1.0177
PacificAudio_Japanese_021,Zen,PacificAudio,Japanese,False,1.0,1.2955
PacificAudio_Japanese_022,Keiko,PacificAudio,Japanese,False,1.0,0.7717
PacificAudio_Japanese_023,Yui,PacificAudio,Japanese,False,1.0,0.9613
PacificAudio_Japanese_024,Tomo,PacificAudio,Japanese,False,1.0,0.8566
PacificAudio_Japanese_025,Ren,PacificAudio,Japanese,False,1.0,0.6267
PacificAudio_Japanese_026,Fujiko,PacificAudio,Japanese,False,1.0,0.9835
PacificAudio_Japanese_027,Daisuke,PacificAudio,Japanese,False,1.0,0.9757
PacificAudio_Japanese_028,Ryota,PacificAudio,Japanese,False,1.0,1.3027
PacificAudio_Japanese_029,Mei,PacificAudio,Japanese,False,1.0,1.1262
PacificAudio_Japanese_030,Junko,PacificAudio,Japanese,False,1.0,0.7952
PacificAudio_Japanese_031,Botan,PacificAudio,Japanese,False,1.0,1.3708
PacificAudio_Japanese_032,Yuki,PacificAudio,Japanese,False,1.0,1.2442
PacificAudio_Japanese_033,Hana,PacificAudio,Japanese,False,1.0,1.1164
PacificAudio_Japanese_034,Daichi,PacificAudio,Japanese,False,1.0,0.9547
PacificAudio_Japanese_035,Chihiro,PacificAudio,Japanese,False,1.0,0.8081
PacificAudio_Japanese_036,Ichiro,PacificAudio,Japanese,False,1.0,0.9256
PacificAudio_Korean_001,Beomgyu,PacificAudio,Korean,False,1.0,1.2177
PacificAudio_Korean_002,Inha,PacificAudio,Korean,False,1.0,1.3769
PacificAudio_Korean_003,Gyuri,PacificAudio,Korean,False,1.0,1.3086
PacificAudio_Korean_004,Minji,PacificAudio,Korean,False,1.0,0.9022
PacificAudio_Korean_005,Eunji,PacificAudio,Korean,False,1.0,0.7761
PacificAudio_Korean_006,Ohyeon,PacificAudio,Korean,False,1.0,1.0282
PacificAudio_Korean_007,Karina,PacificAudio,Korean,False,1.0,0.6463
PacificAudio_Korean_008,Tzuyu,PacificAudio,Korean,False,1.0,1.0646
PacificAudio_Korean_009,Zuho,PacificAudio,Korean,False,1.0,0.9705
PacificAudio_Korean_010,Baekhyun,PacificAudio,Korean,False,1.0,0.9068
PacificAudio_Korean_011,Hyunwoo,PacificAudio,Korean,True,2.06,0.6811
PacificAudio_Korean_012,Bona,PacificAudio,Korean,False,1.0,1.1027
PacificAudio_Korean_013,Eunji,PacificAudio,Korean,False,1.0,0.8935
PacificAudio_Korean_014,Chaeyoung,PacificAudio,Korean,False,1.0,0.766
PacificAudio_Korean_015,Dawon,PacificAudio,Korean,False,1.0,0.4255
PacificAudio_Korean_016,Namjoon,PacificAudio,Korean,False,1.0,0.9945
PacificAudio_Korean_017,Seojun,PacificAudio,Korean,False,1.0,1.3545
PacificAudio_Korean_018,Felix,PacificAudio,Korean,True,2.46,1.3323
PacificAudio_Korean_019,Yeri,PacificAudio,Korean,False,1.0,0.9086
PacificAudio_Korean_020,Kyunghee,PacificAudio,Korean,False,1.0,0.8796
PacificAudio_Korean_021,Jiyeon,PacificAudio,Korean,False,1.0,1.0938
PacificAudio_Korean_022,Taeyeon,PacificAudio,Korean,False,1.0,0.8003
PacificAudio_Korean_023,Sunoo,PacificAudio,Korean,True,2.68,1.0604
PacificAudio_Korean_024,Areum,PacificAudio,Korean,False,1.0,1.1532
PacificAudio_Korean_025,Ningning,PacificAudio,Korean,False,1.0,1.2454
PacificAudio_Korean_026,Jisung,PacificAudio,Korean,False,1.0,0.98
PacificAudio_Korean_027,Arin,PacificAudio,Korean,False,1.0,0.9593
PacificAudio_Korean_028,Doyoung,PacificAudio,Korean,False,1.0,0.8244
PacificAudio_Korean_029,Daehyun,PacificAudio,Korean,True,2.62,0.8346
PacificAudio_Korean_030,Ryujin,PacificAudio,Korean,False,1.0,0.9547
PacificAudio_Korean_031,Minhyuk,PacificAudio,Korean,False,1.0,1.0735
PacificAudio_Korean_032,Haerin,PacificAudio,Korean,False,1.0,1.1827
PacificAudio_Korean_033,Chaewon,PacificAudio,Korean,False,1.0,0.8394
PacificAudio_Korean_034,Leedo,PacificAudio,Korean,False,1.0,1.2985
PacificAudio_Korean_035,Wooyoung,PacificAudio,Korean,False,1.0,0.9458
PacificAudio_Korean_036,Chani,PacificAudio,Korean,False,1.0,0.9957
SonicBridge_Dutch_001,Floris,SonicBridge,Dutch,False,1.0,1.3393
SonicBridge_Dutch_002,Vera,SonicBridge,Dutch,False,1.0,1.0422
SonicBridge_Dutch_003,Lars,SonicBridge,Dutch,False,1.0,0.9807
SonicBridge_Dutch_004,Arie,SonicBridge,Dutch,False,1.0,0.891
SonicBridge_Dutch_005,Xander,SonicBridge,Dutch,False,1.0,1.0798
SonicBridge_Dutch_006,Inge,SonicBridge,Dutch,False,1.0,0.9925
SonicBridge_Dutch_007,Niels,SonicBridge,Dutch,False,1.0,1.2207
SonicBridge_Dutch_008,Wim,SonicBridge,Dutch,False,1.0,1.0228
SonicBridge_Dutch_009,Joost,SonicBridge,Dutch,False,1.0,1.0301
SonicBridge_Dutch_010,Noor,SonicBridge,Dutch,False,1.0,0.9273
SonicBridge_Dutch_011,Roos,SonicBridge,Dutch,False,1.0,0.9886
SonicBridge_Dutch_012,Lotte,SonicBridge,Dutch,False,1.0,1.0616
SonicBridge_Dutch_013,Anke,SonicBridge,Dutch,False,1.0,0.658
SonicBridge_Dutch_014,Corine,SonicBridge,Dutch,False,1.0,0.7304
SonicBridge_Dutch_015,Jan,SonicBridge,Dutch,False,1.0,1.1487
SonicBridge_Dutch_016,Henk,SonicBridge,Dutch,False,1.0,1.0342
SonicBridge_Dutch_017,Griet,SonicBridge,Dutch,False,1.0,0.9632
SonicBridge_Dutch_018,Koos,SonicBridge,Dutch,False,1.0,1.0037
SonicBridge_Dutch_019,Pim,SonicBridge,Dutch,False,1.0,1.0695
SonicBridge_Dutch_020,Folkert,SonicBridge,Dutch,False,1.0,0.892
SonicBridge_Dutch_021,Harm,SonicBridge,Dutch,False,1.0,0.8443
SonicBridge_Dutch_022,Els,SonicBridge,Dutch,False,1.0,1.0392
SonicBridge_Dutch_023,Dirk,SonicBridge,Dutch,False,1.0,0.8043
SonicBridge_Dutch_024,Bas,SonicBridge,Dutch,False,1.0,1.0817
SonicBridge_Dutch_025,Mirjam,SonicBridge,Dutch,False,1.0,0.6595
SonicBridge_Dutch_026,Maarten,SonicBridge,Dutch,False,1.0,1.2058
SonicBridge_Dutch_027,Oscar,SonicBridge,Dutch,False,1.0,1.0945
SonicBridge_Dutch_028,Ilse,SonicBridge,Dutch,False,1.0,1.0512
SonicBridge_Dutch_029,Gerda,SonicBridge,Dutch,False,1.0,1.1965
SonicBridge_Dutch_030,Zoë,SonicBridge,Dutch,False,1.0,1.3331
SonicBridge_Dutch_031,Bram,SonicBridge,Dutch,False,1.0,1.2029
SonicBridge_Dutch_032,Yara,SonicBridge,Dutch,False,1.0,0.6318
SonicBridge_Dutch_033,Chantal,SonicBridge,Dutch,False,1.0,0.7441
SonicBridge_Dutch_034,Eefje,SonicBridge,Dutch,False,1.0,0.875
SonicBridge_Dutch_035,Karen,SonicBridge,Dutch,False,1.0,1.0052
SonicBridge_Dutch_036,Tineke,SonicBridge,Dutch,False,1.0,1.1035
SonicBridge_Dutch_037,Daan,SonicBridge,Dutch,False,1.0,0.8549
SonicBridge_Dutch_038,Sander,SonicBridge,Dutch,False,1.0,1.0374
SonicBridge_English_001,Will,SonicBridge,English,False,1.0,0.8913
SonicBridge_English_002,Priya,SonicBridge,English,False,1.0,0.8574
SonicBridge_English_003,James,SonicBridge,English,False,1.0,1.0213
SonicBridge_English_004,Peter,SonicBridge,English,False,1.0,0.949
SonicBridge_English_005,Grace,SonicBridge,English,False,1.0,1.3008
SonicBridge_English_006,Stella,SonicBridge,English,False,1.0,0.4698
SonicBridge_English_007,Quinn,SonicBridge,English,False,1.0,1.2183
SonicBridge_English_008,Mia,SonicBridge,English,False,1.0,1.2492
SonicBridge_English_009,Liam,SonicBridge,English,True,2.91,0.5853
SonicBridge_English_010,Owen,SonicBridge,English,False,1.0,0.9315
SonicBridge_English_011,Emma,SonicBridge,English,False,1.0,0.9257
SonicBridge_English_012,Lucy,SonicBridge,English,False,1.0,0.7185
SonicBridge_English_013,Finn,SonicBridge,English,False,1.0,0.8444
SonicBridge_English_014,Derek,SonicBridge,English,False,1.0,0.7779
SonicBridge_English_015,Chris,SonicBridge,English,False,1.0,1.3505
SonicBridge_English_016,Vera,SonicBridge,English,False,1.0,1.1871
SonicBridge_English_017,Georgia,SonicBridge,English,False,1.0,1.2543
SonicBridge_English_018,Harriet,SonicBridge,English,False,1.0,1.1443
SonicBridge_English_019,Sam,SonicBridge,English,False,1.0,0.7742
SonicBridge_English_020,Ulric,SonicBridge,English,False,1.0,0.8951
SonicBridge_English_021,Aaron,SonicBridge,English,True,2.71,1.0979
SonicBridge_English_022,Tara,SonicBridge,English,False,1.0,0.7556
SonicBridge_English_023,Kate,SonicBridge,English,False,1.0,1.1426
SonicBridge_English_024,Zane,SonicBridge,English,False,1.0,0.9519
SonicBridge_English_025,Xena,SonicBridge,English,False,1.0,0.925
SonicBridge_English_026,Jessica,SonicBridge,English,False,1.0,1.1422
SonicBridge_English_027,Olivia,SonicBridge,English,False,1.0,1.0889
SonicBridge_English_028,Clara,SonicBridge,English,False,1.0,0.9278
SonicBridge_English_029,Ross,SonicBridge,English,False,1.0,1.2319
SonicBridge_English_030,Yara,SonicBridge,English,False,1.0,0.7838
SonicBridge_English_031,Kyle,SonicBridge,English,False,1.0,1.1232
SonicBridge_English_032,Matt,SonicBridge,English,False,1.0,1.1186
SonicBridge_English_033,Uma,SonicBridge,English,False,1.0,0.9381
SonicBridge_English_034,Rachel,SonicBridge,English,False,1.0,1.0652
SonicBridge_English_035,Alice,SonicBridge,English,False,1.0,0.7498
SonicBridge_English_036,Frank,SonicBridge,English,False,1.0,1.1848
SonicBridge_English_037,Isla,SonicBridge,English,False,1.0,0.963
SonicBridge_English_038,Ben,SonicBridge,English,False,1.0,0.8955
SonicBridge_English_039,Noah,SonicBridge,English,False,1.0,1.2098
SonicBridge_English_040,David,SonicBridge,English,False,1.0,0.8591
SonicBridge_English_041,Trevor,SonicBridge,English,False,1.0,0.7183
SonicBridge_English_042,Ivan,SonicBridge,English,False,1.0,0.6887
SonicBridge_English_043,Henry,SonicBridge,English,False,1.0,1.1212
SonicBridge_English_044,Natalie,SonicBridge,English,False,1.0,0.7439
SonicBridge_English_045,Beth,SonicBridge,English,False,1.0,1.351
SonicBridge_English_046,Eleanor,SonicBridge,English,False,1.0,0.5836
SonicBridge_French_001,Jacqueline,SonicBridge,French,False,1.0,1.0471
SonicBridge_French_002,Elaine,SonicBridge,French,False,1.0,1.1542
SonicBridge_French_003,Ilya,SonicBridge,French,False,1.0,0.7043
SonicBridge_French_004,Renée,SonicBridge,French,False,1.0,1.2288
SonicBridge_French_005,Pauline,SonicBridge,French,False,1.0,1.0677
SonicBridge_French_006,Roland,SonicBridge,French,False,1.0,0.9169
SonicBridge_French_007,Margot,SonicBridge,French,False,1.0,1.1266
SonicBridge_French_008,Karine,SonicBridge,French,False,1.0,1.4541
SonicBridge_French_009,Valérie,SonicBridge,French,False,1.0,1.0364
SonicBridge_French_010,Zoé,SonicBridge,French,False,1.0,1.0496
SonicBridge_French_011,Isabelle,SonicBridge,French,False,1.0,0.9081
SonicBridge_French_012,Sophie,SonicBridge,French,False,1.0,0.83
SonicBridge_French_013,Étienne,SonicBridge,French,False,1.0,1.1661
SonicBridge_French_014,Hélène,SonicBridge,French,False,1.0,0.8288
SonicBridge_French_015,Camille,SonicBridge,French,False,1.0,1.0143
SonicBridge_French_016,Geraldine,SonicBridge,French,False,1.0,0.9045
SonicBridge_French_017,Hector,SonicBridge,French,False,1.0,1.0958
SonicBridge_French_018,Sylvie,SonicBridge,French,False,1.0,1.0667
SonicBridge_French_019,Ursula,SonicBridge,French,False,1.0,1.2075
SonicBridge_French_020,Thierry,SonicBridge,French,False,1.0,0.898
SonicBridge_French_021,Nathan,SonicBridge,French,False,1.0,0.946
SonicBridge_French_022,Vincent,SonicBridge,French,False,1.0,0.8042
SonicBridge_French_023,Yvette,SonicBridge,French,False,1.0,0.9111
SonicBridge_French_024,Julien,SonicBridge,French,False,1.0,1.0755
SonicBridge_French_025,Nicolas,SonicBridge,French,False,1.0,1.1514
SonicBridge_French_026,Océane,SonicBridge,French,False,1.0,0.8156
SonicBridge_French_027,Gilles,SonicBridge,French,False,1.0,1.1739
SonicBridge_French_028,Alain,SonicBridge,French,False,1.0,1.2711
SonicBridge_French_029,Katell,SonicBridge,French,False,1.0,1.0827
SonicBridge_French_030,Xavier,SonicBridge,French,True,2.93,1.3754
SonicBridge_French_031,Marie,SonicBridge,French,False,1.0,0.8452
SonicBridge_French_032,Dominique,SonicBridge,French,False,1.0,0.7511
SonicBridge_French_033,Diana,SonicBridge,French,False,1.0,0.6443
SonicBridge_French_034,François,SonicBridge,French,False,1.0,1.2992
SonicBridge_French_035,Fabienne,SonicBridge,French,False,1.0,1.1309
SonicBridge_French_036,Luc,SonicBridge,French,False,1.0,0.9889
SonicBridge_French_037,Théo,SonicBridge,French,True,2.87,1.056
SonicBridge_French_038,Yves,SonicBridge,French,False,1.0,0.7749
SonicBridge_French_039,Brigitte,SonicBridge,French,False,1.0,1.4892
SonicBridge_French_040,Charles,SonicBridge,French,False,1.0,1.0258
SonicBridge_French_041,William,SonicBridge,French,False,1.0,1.0219
SonicBridge_French_042,Anna,SonicBridge,French,True,2.75,1.1452
SonicBridge_French_043,Quentin,SonicBridge,French,False,1.0,1.0962
SonicBridge_French_044,Zara,SonicBridge,French,False,1.0,1.0448
SonicBridge_French_045,Laurent,SonicBridge,French,False,1.0,0.8419
SonicBridge_French_046,Beau,SonicBridge,French,False,1.0,1.0943
SonicBridge_French_047,Pierre,SonicBridge,French,False,1.0,1.3764
SonicBridge_French_048,Wanda,SonicBridge,French,False,1.0,1.2691
SonicBridge_German_001,Yvonne,SonicBridge,German,False,1.0,0.8675
SonicBridge_German_002,Gregor,SonicBridge,German,False,1.0,1.1141
SonicBridge_German_003,Uwe,SonicBridge,German,False,1.0,0.8473
SonicBridge_German_004,Otto,SonicBridge,German,False,1.0,0.639
SonicBridge_German_005,Gerhard,SonicBridge,German,False,1.0,0.6745
SonicBridge_German_006,Boris,SonicBridge,German,False,1.0,1.0096
SonicBridge_German_007,Petra,SonicBridge,German,False,1.0,1.0519
SonicBridge_German_008,Lieselotte,SonicBridge,German,False,1.0,0.8191
SonicBridge_German_009,Viktor,SonicBridge,German,True,2.79,1.1277
SonicBridge_German_010,Yannick,SonicBridge,German,False,1.0,0.6677
SonicBridge_German_011,Bettina,SonicBridge,German,False,1.0,0.9868
SonicBridge_German_012,Sonja,SonicBridge,German,False,1.0,0.7578
SonicBridge_German_013,Elsa,SonicBridge,German,False,1.0,0.8696
SonicBridge_German_014,Reinhard,SonicBridge,German,False,1.0,1.0095
SonicBridge_German_015,Franziska,SonicBridge,German,False,1.0,0.8279
SonicBridge_German_016,Ursula,SonicBridge,German,False,1.0,0.9231
SonicBridge_German_017,Christoph,SonicBridge,German,False,1.0,1.2013
SonicBridge_German_018,Hilda,SonicBridge,German,False,1.0,0.8846
SonicBridge_German_019,Ian,SonicBridge,German,False,1.0,1.1671
SonicBridge_German_020,Catherine,SonicBridge,German,False,1.0,0.7741
SonicBridge_German_021,Karl,SonicBridge,German,True,2.86,1.106
SonicBridge_German_022,Oskar,SonicBridge,German,False,1.0,1.2883
SonicBridge_German_023,Hannelore,SonicBridge,German,False,1.0,0.5057
SonicBridge_German_024,Darius,SonicBridge,German,False,1.0,0.8406
SonicBridge_German_025,Adalbert,SonicBridge,German,False,1.0,1.1154
SonicBridge_German_026,Manfred,SonicBridge,German,False,1.0,0.9594
SonicBridge_German_027,Sabine,SonicBridge,German,True,2.01,1.0742
SonicBridge_German_028,Tobias,SonicBridge,German,False,1.0,0.8792
SonicBridge_German_029,Max,SonicBridge,German,False,1.0,1.0173
SonicBridge_German_030,Claus,SonicBridge,German,False,1.0,0.9689
SonicBridge_German_031,Lena,SonicBridge,German,False,1.0,1.2336
SonicBridge_German_032,Wanda,SonicBridge,German,False,1.0,1.0509
SonicBridge_German_033,Dorothea,SonicBridge,German,False,1.0,1.0675
SonicBridge_German_034,Nina,SonicBridge,German,False,1.0,0.9176
SonicBridge_German_035,Thomas,SonicBridge,German,False,1.0,0.9025
SonicBridge_German_036,Nadine,SonicBridge,German,False,1.0,0.9135
SonicBridge_German_037,Werner,SonicBridge,German,False,1.0,1.0789
